Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
64.743335	10.090441	-0.069357
64.744999	10.091830	-0.069357
64.746667	10.091212	-0.069359
64.748332	10.090096	-0.069360
64.750000	10.089187	-0.069360
64.751668	10.088565	-0.069359
64.753333	10.088730	-0.069358
64.755001	10.089107	-0.069357
64.756665	10.087500	-0.069359
64.758333	10.087336	-0.069359
64.760002	10.086823	-0.069360
64.761666	10.086844	-0.069360
64.763334	10.087540	-0.069359
64.764998	10.086720	-0.069359
64.766667	10.086200	-0.069361
64.768335	10.085703	-0.069364
64.769999	10.085596	-0.069365
64.771667	10.084691	-0.069368
64.773332	10.084198	-0.069370
64.775000	10.084867	-0.069373
64.776668	10.083273	-0.069375
64.778333	10.084061	-0.069375
64.780001	10.082969	-0.069376
64.781665	10.083495	-0.069374
64.783333	10.081616	-0.069372
64.785002	10.083241	-0.069370
64.786666	10.082204	-0.069367
64.788334	10.081859	-0.069364
64.789998	10.081527	-0.069363
64.791667	10.080344	-0.069362
64.793335	10.081104	-0.069361
64.794999	10.080099	-0.069360
64.796667	10.078834	-0.069360
64.798332	10.079833	-0.069361
64.800000	10.079121	-0.069363
64.801668	10.079161	-0.069365
64.803333	10.078746	-0.069368
64.805001	10.078533	-0.069369
64.806665	10.078385	-0.069370
64.808333	10.078011	-0.069371
64.810002	10.077630	-0.069374
64.811666	10.077011	-0.069375
64.813334	10.076550	-0.069376
64.814998	10.076017	-0.069379
64.816667	10.075881	-0.069380
64.818335	10.076416	-0.069382
64.819999	10.075214	-0.069382
64.821667	10.075022	-0.069382
64.823332	10.074614	-0.069381
64.825000	10.074338	-0.069380
64.826668	10.074320	-0.069378
64.828333	10.073482	-0.069377
64.830001	10.073451	-0.069377
64.831665	10.072311	-0.069379
64.833333	10.072975	-0.069382
64.835002	10.071628	-0.069386
64.836666	10.072301	-0.069390
64.838334	10.070889	-0.069392
64.839998	10.070681	-0.069394
64.841667	10.070810	-0.069396
64.843335	10.070167	-0.069395
64.844999	10.069804	-0.069392
64.846667	10.069937	-0.069390
64.848332	10.069879	-0.069388
64.850000	10.069683	-0.069386
64.851668	10.068922	-0.069386
64.853333	10.068662	-0.069385
64.855001	10.068892	-0.069384
64.856665	10.068327	-0.069383
64.858333	10.067335	-0.069383
64.860002	10.067550	-0.069384
64.861666	10.067510	-0.069385
64.863334	10.066982	-0.069386
64.864998	10.066140	-0.069387
64.866667	10.066138	-0.069389
64.868335	10.066236	-0.069392
64.869999	10.065887	-0.069395
64.871667	10.065557	-0.069399
64.873332	10.065410	-0.069401
64.875000	10.064903	-0.069403
64.876668	10.064814	-0.069406
64.878333	10.064155	-0.069409
64.880001	10.064514	-0.069411
64.881665	10.063284	-0.069412
64.883333	10.063230	-0.069412
64.885002	10.062678	-0.069410
64.886666	10.062680	-0.069409
64.888334	10.061311	-0.069409
64.889998	10.061659	-0.069408
64.891667	10.060532	-0.069408
64.893335	10.061152	-0.069409
64.894999	10.059765	-0.069411
64.896667	10.059334	-0.069414
64.898332	10.059427	-0.069418
64.900000	10.059708	-0.069423
64.901668	10.058925	-0.069427
64.903333	10.059540	-0.069431
64.905001	10.058919	-0.069434
64.906665	10.058031	-0.069436
64.908333	10.057912	-0.069438
64.910002	10.057565	-0.069438
64.911666	10.057159	-0.069438
64.913334	10.057934	-0.069438
64.914998	10.056519	-0.069437
64.916667	10.056397	-0.069438
64.918335	10.057024	-0.069440
64.919999	10.055835	-0.069441
64.921667	10.056483	-0.069442
64.923332	10.055537	-0.069441
64.925000	10.055063	-0.069440
64.926668	10.055153	-0.069438
64.928333	10.054049	-0.069437
64.930001	10.054238	-0.069436
64.931665	10.052409	-0.069434
64.933333	10.053976	-0.069431
64.935002	10.052638	-0.069427
64.936666	10.053469	-0.069425
64.938334	10.051861	-0.069425
64.939998	10.051418	-0.069425
64.941667	10.051174	-0.069424
64.943335	10.050881	-0.069423
64.944999	10.049958	-0.069423
64.946667	10.050496	-0.069424
64.948332	10.050132	-0.069427
64.950000	10.049330	-0.069429
64.951668	10.048730	-0.069431
64.953333	10.048731	-0.069433
64.955001	10.048820	-0.069433
64.956665	10.048099	-0.069433
64.958333	10.048137	-0.069433
64.960002	10.047853	-0.069433
64.961666	10.046856	-0.069433
64.963334	10.046139	-0.069431
64.964998	10.046630	-0.069430
64.966667	10.046749	-0.069430
64.968335	10.045844	-0.069432
64.969999	10.046010	-0.069433
64.971667	10.045141	-0.069434
64.973332	10.044494	-0.069435
64.975000	10.044495	-0.069435
64.976668	10.043887	-0.069437
64.978333	10.043822	-0.069439
64.980001	10.043663	-0.069440
64.981665	10.044022	-0.069441
64.983333	10.043881	-0.069442
64.985002	10.043309	-0.069443
64.986666	10.043201	-0.069446
64.988334	10.042204	-0.069450
64.989998	10.042509	-0.069453
64.991667	10.041505	-0.069456
64.993335	10.041348	-0.069459
64.994999	10.041407	-0.069461
64.996667	10.041211	-0.069464
64.998332	10.039853	-0.069466
65.000000	10.040138	-0.069465
65.001668	10.039990	-0.069464
65.003333	10.039205	-0.069463
65.005001	10.037786	-0.069463
65.006665	10.038086	-0.069463
65.008333	10.038468	-0.069463
65.010002	10.038168	-0.069461
65.011666	10.036001	-0.069460
65.013334	10.036902	-0.069460
65.014998	10.037318	-0.069459
65.016667	10.036757	-0.069457
65.018335	10.036550	-0.069456
65.019999	10.035121	-0.069455
65.021667	10.035075	-0.069456
65.023332	10.035749	-0.069455
65.025000	10.034441	-0.069454
65.026668	10.034679	-0.069454
65.028333	10.033697	-0.069454
65.030001	10.033419	-0.069453
65.031665	10.033520	-0.069453
65.033333	10.033564	-0.069453
65.035002	10.032324	-0.069453
65.036666	10.032287	-0.069451
65.038334	10.032380	-0.069450
65.039998	10.031996	-0.069451
65.041667	10.031066	-0.069450
65.043335	10.031342	-0.069449
65.044999	10.029823	-0.069449
65.046667	10.030272	-0.069448
65.048332	10.030319	-0.069446
65.050000	10.029559	-0.069445
65.051668	10.029315	-0.069443
65.053333	10.029435	-0.069441
65.055001	10.028952	-0.069439
65.056665	10.028255	-0.069438
65.058333	10.027754	-0.069438
65.060002	10.027989	-0.069438
65.061666	10.026389	-0.069437
65.063334	10.027544	-0.069437
65.064998	10.026529	-0.069436
65.066667	10.026935	-0.069436
65.068335	10.026323	-0.069435
65.069999	10.025576	-0.069434
65.071667	10.026177	-0.069434
65.073332	10.025740	-0.069435
65.075000	10.025029	-0.069437
65.076668	10.024082	-0.069440
65.078333	10.023901	-0.069441
65.080001	10.023601	-0.069445
65.081665	10.022933	-0.069449
65.083333	10.022671	-0.069451
65.085002	10.023165	-0.069453
65.086666	10.022523	-0.069454
65.088334	10.022218	-0.069455
65.089998	10.021363	-0.069455
65.091667	10.021225	-0.069454
65.093335	10.021349	-0.069452
65.094999	10.020416	-0.069450
65.096667	10.019320	-0.069448
65.098332	10.020025	-0.069446
65.100000	10.019392	-0.069445
65.101668	10.019345	-0.069444
65.103333	10.018646	-0.069444
65.105001	10.018599	-0.069445
65.106665	10.018508	-0.069447
65.108333	10.018014	-0.069447
65.110002	10.018083	-0.069449
65.111666	10.018024	-0.069451
65.113334	10.017262	-0.069453
65.114998	10.016647	-0.069455
65.116667	10.017083	-0.069457
65.118335	10.015956	-0.069458
65.119999	10.016120	-0.069459
65.121667	10.015061	-0.069458
65.123332	10.015093	-0.069459
65.125000	10.014939	-0.069459
65.126668	10.014620	-0.069459
65.128333	10.014261	-0.069458
65.130001	10.014454	-0.069457
65.131665	10.013361	-0.069457
65.133333	10.013189	-0.069458
65.135002	10.012977	-0.069458
65.136666	10.012900	-0.069458
65.138334	10.011676	-0.069458
65.139998	10.011305	-0.069457
65.141667	10.011869	-0.069456
65.143335	10.011836	-0.069455
65.144999	10.010660	-0.069454
65.146667	10.011207	-0.069452
65.148332	10.011307	-0.069451
65.150000	10.009759	-0.069451
65.151668	10.009774	-0.069453
65.153333	10.009562	-0.069455
65.155001	10.009393	-0.069457
65.156665	10.008407	-0.069458
65.158333	10.008327	-0.069459
65.160002	10.008039	-0.069459
65.161666	10.006721	-0.069460
65.163334	10.006940	-0.069459
65.164998	10.006719	-0.069458
65.166667	10.006843	-0.069459
65.168335	10.006040	-0.069459
65.169999	10.005178	-0.069459
65.171667	10.005101	-0.069461
65.173332	10.005313	-0.069462
65.175000	10.004767	-0.069462
65.176668	10.005085	-0.069463
65.178333	10.004661	-0.069463
65.180001	10.003966	-0.069463
65.181665	10.003722	-0.069461
65.183333	10.002509	-0.069459
65.185002	10.002414	-0.069456
65.186666	10.002937	-0.069454
65.188334	10.001934	-0.069450
65.189998	10.001658	-0.069448
65.191667	10.001377	-0.069446
65.193335	10.000310	-0.069447
65.194999	9.999931	-0.069447
65.196667	9.999983	-0.069447
65.198332	9.999046	-0.069448
65.200000	9.999366	-0.069449
65.201668	9.999379	-0.069452
65.203333	9.998590	-0.069455
65.205001	9.998267	-0.069457
65.206665	9.997638	-0.069458
65.208333	9.998227	-0.069458
65.210002	9.997162	-0.069457
65.211666	9.996397	-0.069455
65.213334	9.996855	-0.069453
65.214998	9.997204	-0.069450
65.216667	9.996116	-0.069447
65.218335	9.995370	-0.069444
65.219999	9.995067	-0.069440
65.221667	9.994226	-0.069439
65.223332	9.994347	-0.069437
65.225000	9.994663	-0.069435
65.226668	9.993761	-0.069433
65.228333	9.994040	-0.069433
65.230001	9.993104	-0.069432
65.231665	9.993121	-0.069431
65.233333	9.992260	-0.069430
65.235002	9.993041	-0.069429
65.236666	9.991360	-0.069428
65.238334	9.991188	-0.069428
65.239998	9.992017	-0.069427
65.241667	9.991030	-0.069425
65.243335	9.990268	-0.069424
65.244999	9.989581	-0.069423
65.246667	9.990453	-0.069424
65.248332	9.990037	-0.069425
65.250000	9.989479	-0.069426
65.251668	9.989213	-0.069426
65.253333	9.988012	-0.069424
65.255001	9.988528	-0.069423
65.256665	9.987806	-0.069420
65.258333	9.988958	-0.069418
65.260002	9.988139	-0.069415
65.261666	9.988011	-0.069413
65.263334	9.987055	-0.069411
65.264998	9.986491	-0.069409
65.266667	9.986676	-0.069406
65.268335	9.985591	-0.069404
65.269999	9.985918	-0.069402
65.271667	9.985330	-0.069401
65.273332	9.985607	-0.069400
65.275000	9.984955	-0.069401
65.276668	9.985042	-0.069400
65.278333	9.983843	-0.069400
65.280001	9.983232	-0.069400
65.281665	9.983346	-0.069401
65.283333	9.983235	-0.069402
65.285002	9.981781	-0.069401
65.286666	9.982440	-0.069400
65.288334	9.981879	-0.069399
65.289998	9.981677	-0.069399
65.291667	9.980303	-0.069397
65.293335	9.980158	-0.069397
65.294999	9.980241	-0.069398
65.296667	9.979877	-0.069398
65.298332	9.979848	-0.069400
65.300000	9.979046	-0.069401
65.301668	9.978952	-0.069403
65.303333	9.978700	-0.069404
65.305001	9.977411	-0.069403
65.306665	9.977806	-0.069402
65.308333	9.977806	-0.069400
65.310002	9.976327	-0.069398
65.311666	9.976034	-0.069397
65.313334	9.976177	-0.069396
65.314998	9.976536	-0.069394
65.316667	9.974830	-0.069394
65.318335	9.974639	-0.069395
65.319999	9.975161	-0.069396
65.321667	9.974585	-0.069398
65.323332	9.974154	-0.069401
65.325000	9.974209	-0.069403
65.326668	9.974236	-0.069405
65.328333	9.972891	-0.069407
65.330001	9.972657	-0.069408
65.331665	9.973239	-0.069408
65.333333	9.973057	-0.069407
65.335002	9.971840	-0.069406
65.336666	9.972986	-0.069404
65.338334	9.971657	-0.069401
65.339998	9.971310	-0.069399
65.341667	9.970406	-0.069397
65.343335	9.969986	-0.069396
65.344999	9.970592	-0.069397
65.346667	9.970469	-0.069399
65.348332	9.969459	-0.069400
65.350000	9.969400	-0.069402
65.351668	9.967760	-0.069404
65.353333	9.969664	-0.069404
65.355001	9.969104	-0.069404
65.356665	9.967963	-0.069404
65.358333	9.968693	-0.069403
65.360002	9.968623	-0.069403
65.361666	9.967690	-0.069402
65.363334	9.966464	-0.069402
65.364998	9.967088	-0.069402
65.366667	9.966050	-0.069402
65.368335	9.966905	-0.069403
65.369999	9.966044	-0.069405
65.371667	9.965928	-0.069409
65.373332	9.965048	-0.069411
65.375000	9.964738	-0.069413
65.376668	9.964622	-0.069415
65.378333	9.963145	-0.069416
65.380001	9.964611	-0.069416
65.381665	9.963749	-0.069417
65.383333	9.963426	-0.069417
65.385002	9.963347	-0.069416
65.386666	9.962238	-0.069415
65.388334	9.961750	-0.069414
65.389998	9.961679	-0.069413
65.391667	9.961100	-0.069413
65.393335	9.960525	-0.069414
65.394999	9.960798	-0.069414
65.396667	9.960108	-0.069415
65.398332	9.959824	-0.069417
65.400000	9.958930	-0.069419
65.401668	9.959270	-0.069420
65.403333	9.958055	-0.069421
65.405001	9.958383	-0.069422
65.406665	9.958054	-0.069423
65.408333	9.958550	-0.069424
65.410002	9.957765	-0.069422
65.411666	9.957426	-0.069421
65.413334	9.956885	-0.069420
65.414998	9.955867	-0.069418
65.416667	9.955965	-0.069418
65.418335	9.955306	-0.069417
65.419999	9.955479	-0.069415
65.421667	9.955883	-0.069414
65.423332	9.954976	-0.069414
65.425000	9.955169	-0.069413
65.426668	9.954165	-0.069412
65.428333	9.954335	-0.069411
65.430001	9.954045	-0.069410
65.431665	9.953139	-0.069410
65.433333	9.953276	-0.069411
65.435002	9.952901	-0.069413
65.436666	9.951708	-0.069415
65.438334	9.952901	-0.069417
65.439998	9.952237	-0.069417
65.441667	9.951005	-0.069417
65.443335	9.951863	-0.069414
65.444999	9.949593	-0.069412
65.446667	9.950500	-0.069410
65.448332	9.950540	-0.069409
65.450000	9.948918	-0.069408
65.451668	9.948565	-0.069406
65.453333	9.948658	-0.069405
65.455001	9.948403	-0.069404
65.456665	9.947514	-0.069402
65.458333	9.948233	-0.069400
65.460002	9.948075	-0.069398
65.461666	9.948201	-0.069395
65.463334	9.947553	-0.069393
65.464998	9.946434	-0.069392
65.466667	9.945819	-0.069392
65.468335	9.945726	-0.069394
65.469999	9.945759	-0.069394
65.471667	9.945828	-0.069394
65.473332	9.945095	-0.069393
65.475000	9.944522	-0.069393
65.476668	9.943934	-0.069394
65.478333	9.943472	-0.069394
65.480001	9.943519	-0.069395
65.481665	9.943455	-0.069394
65.483333	9.943161	-0.069395
65.485002	9.942226	-0.069395
65.486666	9.941678	-0.069395
65.488334	9.942438	-0.069396
65.489998	9.941393	-0.069396
65.491667	9.940858	-0.069397
65.493335	9.940503	-0.069399
65.494999	9.940245	-0.069401
65.496667	9.940697	-0.069402
65.498332	9.939979	-0.069403
65.500000	9.938484	-0.069404
65.501668	9.939456	-0.069404
65.503333	9.938047	-0.069403
65.505001	9.938720	-0.069403
65.506665	9.937807	-0.069402
65.508333	9.938097	-0.069400
65.510002	9.938018	-0.069399
65.511666	9.937807	-0.069399
65.513334	9.937914	-0.069399
65.514998	9.936699	-0.069399
65.516667	9.936480	-0.069400
65.518335	9.935853	-0.069400
65.519999	9.935618	-0.069400
65.521667	9.934667	-0.069400
65.523332	9.934537	-0.069399
65.525000	9.935287	-0.069399
65.526668	9.934145	-0.069399
65.528333	9.934686	-0.069401
65.530001	9.933931	-0.069401
65.531665	9.933022	-0.069401
65.533333	9.933722	-0.069402
65.535002	9.932953	-0.069402
65.536666	9.932340	-0.069404
65.538334	9.931726	-0.069405
65.539998	9.931404	-0.069405
65.541667	9.931481	-0.069406
65.543335	9.930836	-0.069406
65.544999	9.929788	-0.069407
65.546667	9.930045	-0.069409
65.548332	9.929863	-0.069409
65.550000	9.929945	-0.069408
65.551668	9.929094	-0.069407
65.553333	9.928738	-0.069405
65.555001	9.928483	-0.069404
65.556665	9.928514	-0.069403
65.558333	9.927683	-0.069402
65.560002	9.927852	-0.069401
65.561666	9.928160	-0.069398
65.563334	9.926720	-0.069396
65.564998	9.925813	-0.069395
65.566667	9.925425	-0.069393
65.568335	9.925617	-0.069390
65.569999	9.925638	-0.069386
65.571667	9.925372	-0.069383
65.573332	9.926722	-0.069381
65.575000	9.924776	-0.069380
65.576668	9.924299	-0.069380
65.578333	9.924068	-0.069379
65.580001	9.923945	-0.069379
65.581665	9.923695	-0.069380
65.583333	9.923239	-0.069381
65.585002	9.923600	-0.069382
65.586666	9.922225	-0.069382
65.588334	9.923302	-0.069381
65.589998	9.921378	-0.069380
65.591667	9.921756	-0.069379
65.593335	9.921464	-0.069380
65.594999	9.920641	-0.069380
65.596667	9.921299	-0.069381
65.598332	9.920963	-0.069385
65.600000	9.919920	-0.069388
65.601668	9.919039	-0.069390
65.603333	9.919205	-0.069391
65.605001	9.919044	-0.069393
65.606665	9.918050	-0.069395
65.608333	9.918706	-0.069397
65.610002	9.917709	-0.069397
65.611666	9.916800	-0.069399
65.613334	9.916367	-0.069399
65.614998	9.916987	-0.069401
65.616667	9.916526	-0.069402
65.618335	9.916647	-0.069402
65.619999	9.916120	-0.069401
65.621667	9.915388	-0.069401
65.623332	9.914835	-0.069400
65.625000	9.915534	-0.069401
65.626668	9.914845	-0.069401
65.628333	9.913970	-0.069401
65.630001	9.913858	-0.069402
65.631665	9.912965	-0.069400
65.633333	9.913733	-0.069400
65.635002	9.913118	-0.069398
65.636666	9.912157	-0.069396
65.638334	9.912234	-0.069393
65.639998	9.911923	-0.069390
65.641667	9.911551	-0.069388
65.643335	9.911100	-0.069386
65.644999	9.910892	-0.069385
65.646667	9.910628	-0.069384
65.648332	9.909959	-0.069384
65.650000	9.910119	-0.069385
65.651668	9.909695	-0.069388
65.653333	9.910073	-0.069391
65.655001	9.908427	-0.069394
65.656665	9.908646	-0.069398
65.658333	9.908500	-0.069399
65.660002	9.908578	-0.069401
65.661666	9.907784	-0.069403
65.663334	9.907373	-0.069403
65.664998	9.906216	-0.069403
65.666667	9.907023	-0.069402
65.668335	9.907231	-0.069400
65.669999	9.905162	-0.069398
65.671667	9.904683	-0.069398
65.673332	9.905080	-0.069398
65.675000	9.903913	-0.069398
65.676668	9.904173	-0.069397
65.678333	9.905078	-0.069397
65.680001	9.903373	-0.069397
65.681665	9.903644	-0.069399
65.683333	9.902275	-0.069400
65.685002	9.902702	-0.069401
65.686666	9.901813	-0.069401
65.688334	9.900869	-0.069401
65.689998	9.901561	-0.069400
65.691667	9.900990	-0.069400
65.693335	9.900034	-0.069399
65.694999	9.900166	-0.069399
65.696667	9.900960	-0.069399
65.698332	9.899266	-0.069401
65.700000	9.899501	-0.069401
65.701668	9.898108	-0.069401
65.703333	9.898737	-0.069401
65.705001	9.898760	-0.069400
65.706665	9.898655	-0.069398
65.708333	9.897316	-0.069396
65.710002	9.897652	-0.069393
65.711666	9.897178	-0.069390
65.713334	9.896934	-0.069387
65.714998	9.897828	-0.069386
65.716667	9.897243	-0.069385
65.718335	9.895439	-0.069385
65.719999	9.896653	-0.069385
65.721667	9.896097	-0.069384
65.723332	9.895602	-0.069384
65.725000	9.895807	-0.069383
65.726668	9.895157	-0.069384
65.728333	9.893873	-0.069383
65.730001	9.893840	-0.069382
65.731665	9.894026	-0.069381
65.733333	9.892893	-0.069379
65.735002	9.893961	-0.069378
65.736666	9.892547	-0.069379
65.738334	9.892752	-0.069378
65.739998	9.892760	-0.069377
65.741667	9.891071	-0.069376
65.743335	9.891290	-0.069376
65.744999	9.890464	-0.069377
65.746667	9.889902	-0.069378
65.748332	9.889799	-0.069380
65.750000	9.889236	-0.069383
65.751668	9.889968	-0.069384
65.753333	9.889155	-0.069386
65.755001	9.888816	-0.069387
65.756665	9.888763	-0.069387
65.758333	9.886889	-0.069385
65.760002	9.887757	-0.069383
65.761666	9.886648	-0.069381
65.763334	9.887510	-0.069379
65.764998	9.885977	-0.069376
65.766667	9.886506	-0.069374
65.768335	9.885528	-0.069373
65.769999	9.884911	-0.069372
65.771667	9.884466	-0.069372
65.773332	9.884821	-0.069372
65.775000	9.884460	-0.069373
65.776668	9.883057	-0.069375
65.778333	9.883390	-0.069378
65.780001	9.883201	-0.069381
65.781665	9.884038	-0.069381
65.783333	9.882691	-0.069383
65.785002	9.882013	-0.069384
65.786666	9.881580	-0.069385
65.788334	9.881737	-0.069386
65.789998	9.882298	-0.069387
65.791667	9.881664	-0.069387
65.793335	9.881531	-0.069387
65.794999	9.881767	-0.069389
65.796667	9.880350	-0.069389
65.798332	9.879206	-0.069390
65.800000	9.879162	-0.069391
65.801668	9.878848	-0.069392
65.803333	9.878009	-0.069391
65.805001	9.878548	-0.069389
65.806665	9.877298	-0.069387
65.808333	9.876816	-0.069387
65.810002	9.877704	-0.069386
65.811666	9.877160	-0.069385
65.813334	9.876514	-0.069384
65.814998	9.876691	-0.069383
65.816667	9.876081	-0.069382
65.818335	9.875853	-0.069382
65.819999	9.875700	-0.069382
65.821667	9.874558	-0.069382
65.823332	9.874583	-0.069382
65.825000	9.874423	-0.069382
65.826668	9.873695	-0.069384
65.828333	9.873687	-0.069384
65.830001	9.873114	-0.069385
65.831665	9.873295	-0.069385
65.833333	9.872469	-0.069385
65.835002	9.872974	-0.069385
65.836666	9.871475	-0.069385
65.838334	9.872500	-0.069384
65.839998	9.871152	-0.069383
65.841667	9.871089	-0.069382
65.843335	9.872526	-0.069381
65.844999	9.870878	-0.069380
65.846667	9.870334	-0.069378
65.848332	9.870062	-0.069378
65.850000	9.870561	-0.069378
65.851668	9.870556	-0.069378
65.853333	9.868624	-0.069379
65.855001	9.868236	-0.069379
65.856665	9.868707	-0.069380
65.858333	9.867514	-0.069379
65.860002	9.868458	-0.069379
65.861666	9.866993	-0.069379
65.863334	9.866384	-0.069377
65.864998	9.866728	-0.069375
65.866667	9.865829	-0.069373
65.868335	9.866155	-0.069370
65.869999	9.866099	-0.069367
65.871667	9.865990	-0.069366
65.873332	9.865300	-0.069365
65.875000	9.865200	-0.069364
65.876668	9.864431	-0.069362
65.878333	9.863827	-0.069360
65.880001	9.863296	-0.069358
65.881665	9.863373	-0.069356
65.883333	9.862470	-0.069354
65.885002	9.863618	-0.069351
65.886666	9.862188	-0.069349
65.888334	9.861141	-0.069349
65.889998	9.860935	-0.069350
65.891667	9.860846	-0.069352
65.893335	9.860984	-0.069354
65.894999	9.860224	-0.069357
65.896667	9.860651	-0.069359
65.898332	9.859168	-0.069361
65.900000	9.858848	-0.069363
65.901668	9.859715	-0.069364
65.903333	9.858401	-0.069365
65.905001	9.858479	-0.069366
65.906665	9.857960	-0.069366
65.908333	9.858659	-0.069365
65.910002	9.857267	-0.069364
65.911666	9.857994	-0.069363
65.913334	9.856524	-0.069364
65.914998	9.855789	-0.069364
65.916667	9.856985	-0.069363
65.918335	9.855803	-0.069364
65.919999	9.855425	-0.069365
65.921667	9.854765	-0.069366
65.923332	9.855249	-0.069367
65.925000	9.853429	-0.069368
65.926668	9.853473	-0.069370
65.928333	9.855132	-0.069368
65.930001	9.853426	-0.069367
65.931665	9.854219	-0.069364
65.933333	9.852536	-0.069362
65.935002	9.852057	-0.069360
65.936666	9.852990	-0.069358
65.938334	9.851624	-0.069358
65.939998	9.851531	-0.069358
65.941667	9.851068	-0.069358
65.943335	9.851290	-0.069358
65.944999	9.851323	-0.069356
65.946667	9.850143	-0.069354
65.948332	9.849489	-0.069354
65.950000	9.850252	-0.069354
65.951668	9.850128	-0.069355
65.953333	9.849224	-0.069356
65.955001	9.848131	-0.069357
65.956665	9.848587	-0.069360
65.958333	9.848383	-0.069361
65.960002	9.848331	-0.069362
65.961666	9.847621	-0.069362
65.963334	9.847249	-0.069363
65.964998	9.847476	-0.069362
65.966667	9.846092	-0.069363
65.968335	9.845729	-0.069361
65.969999	9.846080	-0.069360
65.971667	9.845266	-0.069360
65.973332	9.844445	-0.069360
65.975000	9.845664	-0.069360
65.976668	9.845518	-0.069360
65.978333	9.844541	-0.069360
65.980001	9.844462	-0.069360
65.981665	9.842896	-0.069360
65.983333	9.843193	-0.069361
65.985002	9.843265	-0.069361
65.986666	9.843629	-0.069359
65.988334	9.842926	-0.069356
65.989998	9.843513	-0.069352
65.991667	9.842285	-0.069348
65.993335	9.841844	-0.069344
65.994999	9.841850	-0.069342
65.996667	9.841656	-0.069339
65.998332	9.840790	-0.069338
66.000000	9.840793	-0.069339
66.001668	9.840120	-0.069342
66.003333	9.840041	-0.069345
66.005001	9.838952	-0.069348
66.006665	9.839021	-0.069349
66.008333	9.837703	-0.069350
66.010002	9.838193	-0.069350
66.011666	9.838245	-0.069351
66.013334	9.838301	-0.069350
66.014998	9.837333	-0.069348
66.016667	9.837341	-0.069346
66.018335	9.836246	-0.069342
66.019999	9.835435	-0.069338
66.021667	9.835489	-0.069336
66.023332	9.835157	-0.069335
66.025000	9.834510	-0.069333
66.026668	9.833970	-0.069331
66.028333	9.834754	-0.069330
66.030001	9.833044	-0.069330
66.031665	9.833630	-0.069330
66.033333	9.833763	-0.069330
66.035002	9.832202	-0.069330
66.036666	9.832842	-0.069330
66.038334	9.832480	-0.069329
66.039998	9.831945	-0.069328
66.041667	9.831767	-0.069327
66.043335	9.831520	-0.069325
66.044999	9.831397	-0.069325
66.046667	9.831038	-0.069326
66.048332	9.829799	-0.069328
66.050000	9.829340	-0.069328
66.051668	9.828842	-0.069328
66.053333	9.828894	-0.069329
66.055001	9.828649	-0.069329
66.056665	9.828237	-0.069331
66.058333	9.827016	-0.069332
66.060002	9.828111	-0.069332
66.061666	9.827116	-0.069333
66.063334	9.827045	-0.069335
66.064998	9.827199	-0.069337
66.066667	9.827247	-0.069339
66.068335	9.826330	-0.069341
66.069999	9.825883	-0.069340
66.071667	9.824821	-0.069340
66.073332	9.824996	-0.069338
66.075000	9.825273	-0.069337
66.076668	9.823751	-0.069336
66.078333	9.824346	-0.069334
66.080001	9.823992	-0.069333
66.081665	9.823335	-0.069333
66.083333	9.822149	-0.069334
66.085002	9.821965	-0.069337
66.086666	9.822565	-0.069339
66.088334	9.821662	-0.069342
66.089998	9.821724	-0.069345
66.091667	9.821883	-0.069347
66.093335	9.821222	-0.069347
66.094999	9.821128	-0.069346
66.096667	9.820807	-0.069344
66.098332	9.820478	-0.069343
66.100000	9.820245	-0.069342
66.101668	9.818880	-0.069341
66.103333	9.819977	-0.069342
66.105001	9.819368	-0.069342
66.106665	9.818332	-0.069343
66.108333	9.818392	-0.069344
66.110002	9.817809	-0.069344
66.111666	9.817554	-0.069343
66.113334	9.817520	-0.069341
66.114998	9.817256	-0.069338
66.116667	9.816181	-0.069335
66.118335	9.816335	-0.069334
66.119999	9.815961	-0.069333
66.121667	9.815861	-0.069332
66.123332	9.815163	-0.069331
66.125000	9.815024	-0.069332
66.126668	9.814216	-0.069332
66.128333	9.814090	-0.069332
66.130001	9.814170	-0.069332
66.131665	9.814039	-0.069331
66.133333	9.812788	-0.069332
66.135002	9.812660	-0.069332
66.136666	9.812522	-0.069333
66.138334	9.813154	-0.069335
66.139998	9.811751	-0.069335
66.141667	9.811308	-0.069336
66.143335	9.812001	-0.069337
66.144999	9.811044	-0.069340
66.146667	9.810899	-0.069342
66.148332	9.809690	-0.069343
66.150000	9.810998	-0.069343
66.151668	9.810097	-0.069343
66.153333	9.810061	-0.069343
66.155001	9.809987	-0.069341
66.156665	9.808724	-0.069339
66.158333	9.809087	-0.069336
66.160002	9.808449	-0.069334
66.161666	9.806961	-0.069333
66.163334	9.806963	-0.069333
66.164998	9.807642	-0.069333
66.166667	9.807228	-0.069334
66.168335	9.806145	-0.069336
66.169999	9.806169	-0.069338
66.171667	9.806231	-0.069339
66.173332	9.804740	-0.069341
66.175000	9.804952	-0.069342
66.176668	9.804936	-0.069343
66.178333	9.804386	-0.069343
66.180001	9.803848	-0.069342
66.181665	9.803641	-0.069341
66.183333	9.802608	-0.069340
66.185002	9.802823	-0.069338
66.186666	9.802533	-0.069336
66.188334	9.802018	-0.069335
66.189998	9.802137	-0.069334
66.191667	9.800612	-0.069334
66.193335	9.800598	-0.069335
66.194999	9.800441	-0.069336
66.196667	9.801031	-0.069338
