Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
53.021667	9.419103	-0.142396
53.023332	9.419291	-0.142398
53.025000	9.418235	-0.142400
53.026668	9.418268	-0.142403
53.028333	9.417872	-0.142405
53.030001	9.417508	-0.142404
53.031665	9.417768	-0.142406
53.033333	9.418279	-0.142406
53.035002	9.417013	-0.142406
53.036666	9.416254	-0.142406
53.038334	9.416702	-0.142406
53.039998	9.415593	-0.142408
53.041667	9.416468	-0.142411
53.043335	9.415730	-0.142412
53.044999	9.415593	-0.142413
53.046667	9.415999	-0.142412
53.048332	9.414985	-0.142412
53.050000	9.414966	-0.142411
53.051668	9.415057	-0.142412
53.053333	9.413515	-0.142410
53.055001	9.415015	-0.142407
53.056665	9.413362	-0.142406
53.058333	9.413026	-0.142406
53.060002	9.411722	-0.142406
53.061666	9.413487	-0.142405
53.063334	9.411524	-0.142402
53.064998	9.411214	-0.142401
53.066667	9.411386	-0.142401
53.068335	9.411127	-0.142401
53.069999	9.411265	-0.142400
53.071667	9.410218	-0.142399
53.073332	9.409714	-0.142396
53.075000	9.410727	-0.142394
53.076668	9.408752	-0.142392
53.078333	9.408367	-0.142389
53.080001	9.408111	-0.142388
53.081665	9.407942	-0.142388
53.083333	9.407338	-0.142388
53.085002	9.407617	-0.142388
53.086666	9.406918	-0.142389
53.088334	9.407272	-0.142390
53.089998	9.406145	-0.142392
53.091667	9.405336	-0.142394
53.093335	9.405499	-0.142394
53.094999	9.405048	-0.142393
53.096667	9.404232	-0.142394
53.098332	9.404883	-0.142394
53.100000	9.404652	-0.142396
53.101668	9.404031	-0.142398
53.103333	9.403522	-0.142400
53.105001	9.403152	-0.142401
53.106665	9.403219	-0.142402
53.108333	9.402674	-0.142403
53.110002	9.402061	-0.142403
53.111666	9.402001	-0.142403
53.113334	9.401979	-0.142404
53.114998	9.400443	-0.142403
53.116667	9.401013	-0.142403
53.118335	9.401197	-0.142404
53.119999	9.399976	-0.142405
53.121667	9.401262	-0.142405
53.123332	9.399667	-0.142405
53.125000	9.399570	-0.142404
53.126668	9.399786	-0.142402
53.128333	9.397975	-0.142399
53.130001	9.397861	-0.142395
53.131665	9.396678	-0.142391
53.133333	9.397291	-0.142388
53.135002	9.397481	-0.142384
53.136666	9.397223	-0.142382
53.138334	9.397023	-0.142380
53.139998	9.395873	-0.142377
53.141667	9.395927	-0.142377
53.143335	9.396398	-0.142378
53.144999	9.394915	-0.142379
53.146667	9.394696	-0.142381
53.148332	9.394691	-0.142384
53.150000	9.394488	-0.142384
53.151668	9.393789	-0.142387
53.153333	9.394529	-0.142388
53.155001	9.394344	-0.142388
53.156665	9.393577	-0.142390
53.158333	9.392592	-0.142391
53.160002	9.392956	-0.142393
53.161666	9.391917	-0.142393
53.163334	9.392506	-0.142393
53.164998	9.391970	-0.142393
53.166667	9.391220	-0.142390
53.168335	9.390055	-0.142388
53.169999	9.390881	-0.142386
53.171667	9.390279	-0.142385
53.173332	9.390156	-0.142385
53.175000	9.390323	-0.142385
53.176668	9.389230	-0.142386
53.178333	9.389411	-0.142387
53.180001	9.389435	-0.142388
53.181665	9.387801	-0.142388
53.183333	9.388594	-0.142386
53.185002	9.388076	-0.142383
53.186666	9.387284	-0.142378
53.188334	9.386350	-0.142374
53.189998	9.386686	-0.142371
53.191667	9.386522	-0.142368
53.193335	9.385888	-0.142364
53.194999	9.386341	-0.142361
53.196667	9.385761	-0.142359
53.198332	9.385052	-0.142359
53.200000	9.385166	-0.142363
53.201668	9.383643	-0.142365
53.203333	9.384343	-0.142367
53.205001	9.383214	-0.142367
53.206665	9.382880	-0.142368
53.208333	9.382766	-0.142367
53.210002	9.382508	-0.142366
53.211666	9.382383	-0.142363
53.213334	9.382573	-0.142359
53.214998	9.381599	-0.142354
53.216667	9.380962	-0.142350
53.218335	9.381648	-0.142347
53.219999	9.380138	-0.142345
53.221667	9.380174	-0.142342
53.223332	9.379683	-0.142341
53.225000	9.379812	-0.142340
53.226668	9.379189	-0.142340
53.228333	9.379763	-0.142337
53.230001	9.378725	-0.142334
53.231665	9.378118	-0.142331
53.233333	9.377550	-0.142328
53.235002	9.377628	-0.142323
53.236666	9.376564	-0.142319
53.238334	9.376391	-0.142316
53.239998	9.375556	-0.142314
53.241667	9.376249	-0.142313
53.243335	9.376098	-0.142313
53.244999	9.375813	-0.142315
53.246667	9.375443	-0.142319
53.248332	9.375122	-0.142322
53.250000	9.375134	-0.142326
53.251668	9.373691	-0.142329
53.253333	9.373106	-0.142331
53.255001	9.374480	-0.142332
53.256665	9.373487	-0.142333
53.258333	9.373491	-0.142332
53.260002	9.371695	-0.142329
53.261666	9.371966	-0.142326
53.263334	9.372359	-0.142322
53.264998	9.370844	-0.142320
53.266667	9.371253	-0.142319
53.268335	9.372000	-0.142316
53.269999	9.370745	-0.142312
53.271667	9.370512	-0.142308
53.273332	9.370579	-0.142304
53.275000	9.369087	-0.142303
53.276668	9.369154	-0.142303
53.278333	9.367882	-0.142302
53.280001	9.368415	-0.142298
53.281665	9.367342	-0.142294
53.283333	9.367366	-0.142290
53.285002	9.366906	-0.142285
53.286666	9.367059	-0.142281
53.288334	9.367411	-0.142278
53.289998	9.366622	-0.142275
53.291667	9.366238	-0.142272
53.293335	9.364926	-0.142272
53.294999	9.364521	-0.142272
53.296667	9.364759	-0.142273
53.298332	9.365089	-0.142274
53.300000	9.363256	-0.142275
53.301668	9.363734	-0.142275
53.303333	9.362995	-0.142275
53.305001	9.363271	-0.142273
53.306665	9.362786	-0.142270
53.308333	9.362531	-0.142265
53.310002	9.363416	-0.142261
53.311666	9.361560	-0.142258
53.313334	9.362625	-0.142254
53.314998	9.361105	-0.142250
53.316667	9.361711	-0.142245
53.318335	9.360554	-0.142243
53.319999	9.359979	-0.142243
53.321667	9.359481	-0.142246
53.323332	9.359526	-0.142247
53.325000	9.359577	-0.142248
53.326668	9.358787	-0.142247
53.328333	9.358313	-0.142246
53.330001	9.358527	-0.142244
53.331665	9.358189	-0.142240
53.333333	9.359015	-0.142235
53.335002	9.357775	-0.142231
53.336666	9.356462	-0.142227
53.338334	9.357568	-0.142225
53.339998	9.356637	-0.142222
53.341667	9.356306	-0.142221
53.343335	9.355424	-0.142221
53.344999	9.354606	-0.142223
53.346667	9.354989	-0.142223
53.348332	9.354791	-0.142221
53.350000	9.355232	-0.142219
53.351668	9.354398	-0.142215
53.353333	9.354447	-0.142211
53.355001	9.354774	-0.142205
53.356665	9.353891	-0.142201
53.358333	9.353092	-0.142199
53.360002	9.352401	-0.142199
53.361666	9.352358	-0.142201
53.363334	9.351851	-0.142203
53.364998	9.351403	-0.142206
53.366667	9.352033	-0.142208
53.368335	9.351460	-0.142208
53.369999	9.350303	-0.142206
53.371667	9.350321	-0.142204
53.373332	9.350861	-0.142201
53.375000	9.349858	-0.142195
53.376668	9.349733	-0.142190
53.378333	9.349751	-0.142186
53.380001	9.349941	-0.142183
53.381665	9.348725	-0.142181
53.383333	9.348350	-0.142179
53.385002	9.347090	-0.142179
53.386666	9.347408	-0.142178
53.388334	9.347864	-0.142178
53.389998	9.345857	-0.142180
53.391667	9.346042	-0.142180
53.393335	9.345557	-0.142181
53.394999	9.345246	-0.142182
53.396667	9.345734	-0.142183
53.398332	9.345173	-0.142184
53.400000	9.344641	-0.142185
53.401668	9.345110	-0.142185
53.403333	9.344107	-0.142185
53.405001	9.343990	-0.142187
53.406665	9.343447	-0.142190
53.408333	9.342711	-0.142193
53.410002	9.342598	-0.142195
53.411666	9.342697	-0.142197
53.413334	9.341628	-0.142199
53.414998	9.341080	-0.142201
53.416667	9.342044	-0.142200
53.418335	9.341899	-0.142199
53.419999	9.340275	-0.142200
53.421667	9.339602	-0.142201
53.423332	9.339588	-0.142204
53.425000	9.340222	-0.142205
53.426668	9.339178	-0.142206
53.428333	9.339261	-0.142208
53.430001	9.338259	-0.142210
53.431665	9.337707	-0.142212
53.433333	9.338713	-0.142213
53.435002	9.337684	-0.142212
53.436666	9.336218	-0.142210
53.438334	9.336045	-0.142209
53.439998	9.335786	-0.142209
53.441667	9.336444	-0.142209
53.443335	9.335784	-0.142209
53.444999	9.335174	-0.142209
53.446667	9.334599	-0.142210
53.448332	9.334012	-0.142210
53.450000	9.334486	-0.142211
53.451668	9.334369	-0.142212
53.453333	9.333560	-0.142212
53.455001	9.332409	-0.142210
53.456665	9.333096	-0.142209
53.458333	9.333292	-0.142208
53.460002	9.331935	-0.142209
53.461666	9.332364	-0.142209
53.463334	9.331895	-0.142210
53.464998	9.332085	-0.142214
53.466667	9.330726	-0.142216
53.468335	9.330811	-0.142218
53.469999	9.329958	-0.142218
53.471667	9.329038	-0.142218
53.473332	9.329357	-0.142216
53.475000	9.328994	-0.142216
53.476668	9.328016	-0.142214
53.478333	9.328142	-0.142214
53.480001	9.328392	-0.142214
53.481665	9.327664	-0.142214
53.483333	9.328350	-0.142212
53.485002	9.328414	-0.142209
53.486666	9.327312	-0.142207
53.488334	9.328021	-0.142205
53.489998	9.326112	-0.142205
53.491667	9.325651	-0.142206
53.493335	9.325527	-0.142206
53.494999	9.326053	-0.142206
53.496667	9.324517	-0.142205
53.498332	9.324824	-0.142203
53.500000	9.324134	-0.142200
53.501668	9.324492	-0.142196
53.503333	9.323370	-0.142191
53.505001	9.323771	-0.142186
53.506665	9.323126	-0.142183
53.508333	9.322495	-0.142182
53.510002	9.322450	-0.142181
53.511666	9.321091	-0.142182
53.513334	9.322010	-0.142183
53.514998	9.322226	-0.142184
53.516667	9.320767	-0.142184
53.518335	9.322431	-0.142184
53.519999	9.321325	-0.142184
53.521667	9.320732	-0.142184
53.523332	9.319782	-0.142183
53.525000	9.320730	-0.142184
53.526668	9.319418	-0.142185
53.528333	9.319127	-0.142187
53.530001	9.319076	-0.142188
53.531665	9.318357	-0.142188
53.533333	9.317954	-0.142187
53.535002	9.317829	-0.142185
53.536666	9.318163	-0.142185
53.538334	9.316338	-0.142183
53.539998	9.316608	-0.142179
53.541667	9.315479	-0.142177
53.543335	9.315915	-0.142175
53.544999	9.315946	-0.142171
53.546667	9.314776	-0.142167
53.548332	9.314740	-0.142164
53.550000	9.314470	-0.142162
53.551668	9.314511	-0.142160
53.553333	9.313046	-0.142154
53.555001	9.313724	-0.142150
53.556665	9.312492	-0.142147
53.558333	9.312673	-0.142144
53.560002	9.311732	-0.142144
53.561666	9.311305	-0.142144
53.563334	9.312210	-0.142144
53.564998	9.311773	-0.142146
53.566667	9.311385	-0.142149
53.568335	9.310098	-0.142149
53.569999	9.309692	-0.142150
53.571667	9.309052	-0.142149
53.573332	9.309645	-0.142150
53.575000	9.309100	-0.142151
53.576668	9.308060	-0.142151
53.578333	9.307585	-0.142150
53.580001	9.308628	-0.142147
53.581665	9.308066	-0.142146
53.583333	9.308722	-0.142144
53.585002	9.307382	-0.142142
53.586666	9.307704	-0.142140
53.588334	9.306066	-0.142137
53.589998	9.307149	-0.142134
53.591667	9.305062	-0.142131
53.593335	9.305238	-0.142129
53.594999	9.304804	-0.142125
53.596667	9.304638	-0.142119
53.598332	9.304670	-0.142115
53.600000	9.305285	-0.142111
53.601668	9.304618	-0.142107
53.603333	9.304109	-0.142103
53.605001	9.303424	-0.142101
53.606665	9.302808	-0.142099
53.608333	9.301925	-0.142099
53.610002	9.301801	-0.142101
53.611666	9.302046	-0.142103
53.613334	9.301840	-0.142102
53.614998	9.302889	-0.142101
53.616667	9.299635	-0.142101
53.618335	9.300716	-0.142102
53.619999	9.301278	-0.142101
53.621667	9.300536	-0.142101
53.623332	9.299445	-0.142101
53.625000	9.299540	-0.142102
53.626668	9.297995	-0.142101
53.628333	9.298370	-0.142100
53.630001	9.298315	-0.142096
53.631665	9.298300	-0.142093
53.633333	9.298236	-0.142089
53.635002	9.297493	-0.142083
53.636666	9.296226	-0.142079
53.638334	9.297161	-0.142077
53.639998	9.296529	-0.142077
53.641667	9.295549	-0.142076
53.643335	9.295763	-0.142076
53.644999	9.294643	-0.142075
53.646667	9.293731	-0.142075
53.648332	9.294342	-0.142073
53.650000	9.294637	-0.142069
53.651668	9.294797	-0.142067
53.653333	9.294472	-0.142064
53.655001	9.293711	-0.142061
53.656665	9.292319	-0.142059
53.658333	9.292222	-0.142057
53.660002	9.292285	-0.142054
53.661666	9.291541	-0.142051
53.663334	9.290980	-0.142050
53.664998	9.290142	-0.142050
53.666667	9.290109	-0.142052
53.668335	9.291002	-0.142054
53.669999	9.289820	-0.142055
53.671667	9.289668	-0.142055
53.673332	9.289528	-0.142054
53.675000	9.288778	-0.142051
53.676668	9.289467	-0.142048
53.678333	9.288168	-0.142043
53.680001	9.288094	-0.142037
53.681665	9.288164	-0.142031
53.683333	9.288359	-0.142025
53.685002	9.286795	-0.142020
53.686666	9.287103	-0.142015
53.688334	9.286596	-0.142012
53.689998	9.287605	-0.142009
53.691667	9.286594	-0.142008
53.693335	9.285967	-0.142007
53.694999	9.285995	-0.142007
53.696667	9.285590	-0.142006
53.698332	9.284755	-0.142005
53.700000	9.285228	-0.142005
53.701668	9.283772	-0.142005
53.703333	9.283102	-0.142005
53.705001	9.284601	-0.142001
53.706665	9.283946	-0.141998
53.708333	9.283217	-0.141995
53.710002	9.282520	-0.141991
53.711666	9.281992	-0.141989
53.713334	9.281924	-0.141987
53.714998	9.281236	-0.141985
53.716667	9.281196	-0.141985
53.718335	9.280743	-0.141984
53.719999	9.281849	-0.141982
53.721667	9.279594	-0.141981
53.723332	9.280807	-0.141980
53.725000	9.279420	-0.141977
53.726668	9.279593	-0.141973
53.728333	9.279447	-0.141969
53.730001	9.278071	-0.141966
53.731665	9.278408	-0.141965
53.733333	9.277763	-0.141964
53.735002	9.277525	-0.141964
53.736666	9.277390	-0.141963
53.738334	9.278197	-0.141963
53.739998	9.276771	-0.141962
53.741667	9.275455	-0.141961
53.743335	9.275893	-0.141961
53.744999	9.274609	-0.141959
53.746667	9.274771	-0.141957
53.748332	9.274483	-0.141953
53.750000	9.274241	-0.141949
53.751668	9.273755	-0.141946
53.753333	9.273355	-0.141945
53.755001	9.272657	-0.141943
53.756665	9.272252	-0.141941
53.758333	9.272907	-0.141939
53.760002	9.271505	-0.141940
53.761666	9.271527	-0.141940
53.763334	9.271094	-0.141940
53.764998	9.270932	-0.141939
53.766667	9.270772	-0.141935
53.768335	9.270545	-0.141933
53.769999	9.270488	-0.141932
53.771667	9.270083	-0.141931
53.773332	9.268907	-0.141932
53.775000	9.269277	-0.141933
53.776668	9.269895	-0.141934
53.778333	9.268862	-0.141934
53.780001	9.268948	-0.141934
53.781665	9.268406	-0.141933
53.783333	9.268040	-0.141930
53.785002	9.267302	-0.141928
53.786666	9.266731	-0.141924
53.788334	9.266054	-0.141921
53.789998	9.266150	-0.141918
53.791667	9.266235	-0.141915
53.793335	9.266263	-0.141912
53.794999	9.265672	-0.141911
53.796667	9.264699	-0.141908
53.798332	9.265708	-0.141908
53.800000	9.263861	-0.141905
53.801668	9.264434	-0.141903
53.803333	9.263725	-0.141902
53.805001	9.263773	-0.141901
53.806665	9.262275	-0.141900
53.808333	9.262681	-0.141898
53.810002	9.261898	-0.141895
53.811666	9.261165	-0.141894
53.813334	9.261238	-0.141894
53.814998	9.260924	-0.141893
53.816667	9.260726	-0.141894
53.818335	9.260895	-0.141896
53.819999	9.260372	-0.141900
53.821667	9.260324	-0.141904
53.823332	9.258879	-0.141908
53.825000	9.259904	-0.141910
53.826668	9.259672	-0.141911
53.828333	9.259821	-0.141909
53.830001	9.259142	-0.141905
53.831665	9.259219	-0.141900
53.833333	9.259077	-0.141895
53.835002	9.257058	-0.141889
53.836666	9.257368	-0.141886
53.838334	9.256216	-0.141883
53.839998	9.256804	-0.141884
53.841667	9.255953	-0.141887
53.843335	9.255727	-0.141890
53.844999	9.256001	-0.141892
53.846667	9.254716	-0.141892
53.848332	9.254875	-0.141891
53.850000	9.254609	-0.141890
53.851668	9.254057	-0.141891
53.853333	9.254629	-0.141891
53.855001	9.253119	-0.141889
53.856665	9.253020	-0.141885
53.858333	9.253088	-0.141882
53.860002	9.253015	-0.141880
53.861666	9.252256	-0.141879
53.863334	9.252729	-0.141877
53.864998	9.251332	-0.141874
53.866667	9.251110	-0.141871
53.868335	9.250975	-0.141870
53.869999	9.250631	-0.141870
53.871667	9.251350	-0.141871
53.873332	9.250861	-0.141872
53.875000	9.250334	-0.141871
53.876668	9.249044	-0.141869
53.878333	9.249085	-0.141869
53.880001	9.247469	-0.141866
53.881665	9.248478	-0.141864
53.883333	9.247341	-0.141863
53.885002	9.248095	-0.141859
53.886666	9.248458	-0.141855
53.888334	9.247693	-0.141854
53.889998	9.245732	-0.141854
53.891667	9.246302	-0.141855
53.893335	9.247291	-0.141856
53.894999	9.244837	-0.141857
53.896667	9.244979	-0.141858
53.898332	9.244905	-0.141858
53.900000	9.244601	-0.141858
53.901668	9.244106	-0.141857
53.903333	9.244008	-0.141856
53.905001	9.242855	-0.141854
53.906665	9.242426	-0.141853
53.908333	9.243219	-0.141851
53.910002	9.242544	-0.141851
53.911666	9.241980	-0.141849
53.913334	9.242075	-0.141848
53.914998	9.241416	-0.141848
53.916667	9.241125	-0.141847
53.918335	9.240360	-0.141844
53.919999	9.239344	-0.141843
53.921667	9.240906	-0.141842
53.923332	9.239693	-0.141844
53.925000	9.239490	-0.141845
53.926668	9.239624	-0.141847
53.928333	9.238782	-0.141849
53.930001	9.238700	-0.141852
53.931665	9.238086	-0.141856
53.933333	9.237123	-0.141860
53.935002	9.236444	-0.141863
53.936666	9.237572	-0.141865
53.938334	9.236619	-0.141865
53.939998	9.236311	-0.141865
53.941667	9.236676	-0.141863
53.943335	9.236123	-0.141862
53.944999	9.235123	-0.141861
53.946667	9.234733	-0.141858
53.948332	9.234772	-0.141857
53.950000	9.234109	-0.141854
53.951668	9.233509	-0.141852
53.953333	9.234600	-0.141851
53.955001	9.233759	-0.141850
53.956665	9.232945	-0.141850
53.958333	9.233051	-0.141850
53.960002	9.232751	-0.141849
53.961666	9.231450	-0.141848
53.963334	9.231625	-0.141847
53.964998	9.231712	-0.141847
53.966667	9.230858	-0.141845
53.968335	9.231044	-0.141844
53.969999	9.230270	-0.141843
53.971667	9.229876	-0.141840
53.973332	9.230061	-0.141839
53.975000	9.229522	-0.141838
53.976668	9.228652	-0.141837
53.978333	9.228178	-0.141837
53.980001	9.227752	-0.141839
53.981665	9.226763	-0.141839
53.983333	9.227734	-0.141840
53.985002	9.227219	-0.141839
53.986666	9.226726	-0.141837
53.988334	9.227303	-0.141836
53.989998	9.226658	-0.141835
53.991667	9.225971	-0.141834
53.993335	9.225801	-0.141831
53.994999	9.224924	-0.141828
53.996667	9.225704	-0.141826
53.998332	9.225089	-0.141824
54.000000	9.224566	-0.141822
54.001668	9.225092	-0.141823
54.003333	9.223808	-0.141823
54.005001	9.223242	-0.141822
54.006665	9.222922	-0.141822
54.008333	9.222219	-0.141820
54.010002	9.222174	-0.141821
54.011666	9.222578	-0.141823
54.013334	9.221870	-0.141825
54.014998	9.221523	-0.141826
54.016667	9.221185	-0.141828
54.018335	9.220563	-0.141828
54.019999	9.220490	-0.141826
54.021667	9.220288	-0.141827
54.023332	9.220555	-0.141827
54.025000	9.219458	-0.141827
54.026668	9.220287	-0.141827
54.028333	9.219815	-0.141828
54.030001	9.218421	-0.141830
54.031665	9.218451	-0.141829
54.033333	9.218093	-0.141829
54.035002	9.217628	-0.141831
54.036666	9.217343	-0.141830
54.038334	9.216309	-0.141828
54.039998	9.216830	-0.141826
54.041667	9.216260	-0.141825
54.043335	9.215491	-0.141822
54.044999	9.215552	-0.141821
54.046667	9.215413	-0.141820
54.048332	9.215075	-0.141820
54.050000	9.214968	-0.141816
54.051668	9.213852	-0.141814
54.053333	9.212667	-0.141811
54.055001	9.212861	-0.141809
54.056665	9.214025	-0.141808
54.058333	9.213298	-0.141808
54.060002	9.212461	-0.141807
54.061666	9.211814	-0.141806
54.063334	9.210574	-0.141806
54.064998	9.211417	-0.141805
54.066667	9.211874	-0.141807
54.068335	9.210294	-0.141809
54.069999	9.210232	-0.141810
54.071667	9.211138	-0.141810
54.073332	9.210288	-0.141810
54.075000	9.209966	-0.141811
54.076668	9.209404	-0.141813
54.078333	9.209358	-0.141814
54.080001	9.208594	-0.141815
54.081665	9.208003	-0.141815
54.083333	9.208213	-0.141814
54.085002	9.207886	-0.141813
54.086666	9.207437	-0.141813
54.088334	9.207687	-0.141813
54.089998	9.206540	-0.141812
54.091667	9.205764	-0.141813
54.093335	9.205441	-0.141811
54.094999	9.205379	-0.141810
54.096667	9.205489	-0.141810
54.098332	9.205404	-0.141812
54.100000	9.204531	-0.141813
54.101668	9.203909	-0.141814
54.103333	9.202371	-0.141814
54.105001	9.202978	-0.141814
54.106665	9.203696	-0.141815
54.108333	9.203659	-0.141816
54.110002	9.202752	-0.141817
54.111666	9.201906	-0.141816
54.113334	9.201735	-0.141813
54.114998	9.202233	-0.141811
54.116667	9.200855	-0.141809
54.118335	9.201650	-0.141808
54.119999	9.200389	-0.141807
54.121667	9.199999	-0.141804
54.123332	9.199931	-0.141801
54.125000	9.199820	-0.141801
54.126668	9.199472	-0.141802
54.128333	9.199759	-0.141805
54.130001	9.199012	-0.141808
54.131665	9.198071	-0.141809
54.133333	9.198674	-0.141811
54.135002	9.197513	-0.141812
54.136666	9.197807	-0.141813
54.138334	9.196991	-0.141813
54.139998	9.197041	-0.141815
54.141667	9.195935	-0.141816
54.143335	9.196202	-0.141817
54.144999	9.195898	-0.141818
54.146667	9.195107	-0.141819
54.148332	9.194634	-0.141822
54.150000	9.193917	-0.141822
54.151668	9.194299	-0.141822
54.153333	9.193416	-0.141820
54.155001	9.193469	-0.141819
54.156665	9.193331	-0.141818
54.158333	9.192937	-0.141818
54.160002	9.191488	-0.141820
54.161666	9.191556	-0.141819
54.163334	9.191692	-0.141817
54.164998	9.191348	-0.141816
54.166667	9.191501	-0.141815
54.168335	9.190395	-0.141814
54.169999	9.190956	-0.141814
54.171667	9.190396	-0.141813
54.173332	9.190214	-0.141813
54.175000	9.189775	-0.141811
54.176668	9.188962	-0.141808
54.178333	9.189245	-0.141807
54.180001	9.188414	-0.141807
54.181665	9.188595	-0.141805
54.183333	9.188870	-0.141802
54.185002	9.187806	-0.141800
54.186666	9.187717	-0.141796
54.188334	9.187943	-0.141792
54.189998	9.186507	-0.141789
54.191667	9.185843	-0.141787
54.193335	9.185531	-0.141786
54.194999	9.184998	-0.141787
54.196667	9.184399	-0.141787
54.198332	9.185040	-0.141790
54.200000	9.184399	-0.141794
54.201668	9.184471	-0.141798
54.203333	9.183761	-0.141799
54.205001	9.183344	-0.141800
54.206665	9.182226	-0.141797
54.208333	9.182618	-0.141797
54.210002	9.182310	-0.141797
54.211666	9.182446	-0.141797
54.213334	9.182155	-0.141797
54.214998	9.182181	-0.141798
54.216667	9.181911	-0.141799
54.218335	9.180647	-0.141801
54.219999	9.180718	-0.141803
54.221667	9.180309	-0.141805
54.223332	9.180097	-0.141807
54.225000	9.179233	-0.141810
54.226668	9.179173	-0.141813
54.228333	9.179763	-0.141816
54.230001	9.178708	-0.141818
54.231665	9.177894	-0.141819
54.233333	9.177969	-0.141819
54.235002	9.177708	-0.141817
54.236666	9.176781	-0.141816
54.238334	9.176467	-0.141815
54.239998	9.176371	-0.141811
54.241667	9.176097	-0.141808
54.243335	9.175925	-0.141803
54.244999	9.174864	-0.141801
54.246667	9.174552	-0.141798
54.248332	9.175453	-0.141798
54.250000	9.174930	-0.141798
54.251668	9.174139	-0.141798
54.253333	9.174818	-0.141796
54.255001	9.174079	-0.141795
54.256665	9.174067	-0.141794
54.258333	9.172920	-0.141793
54.260002	9.171908	-0.141794
54.261666	9.172028	-0.141795
54.263334	9.172541	-0.141795
54.264998	9.171390	-0.141796
54.266667	9.171429	-0.141796
54.268335	9.171424	-0.141796
54.269999	9.170827	-0.141795
54.271667	9.170030	-0.141794
54.273332	9.170864	-0.141792
54.275000	9.170005	-0.141792
54.276668	9.169164	-0.141789
54.278333	9.168585	-0.141788
54.280001	9.168200	-0.141786
54.281665	9.167606	-0.141786
54.283333	9.168113	-0.141786
54.285002	9.168510	-0.141785
54.286666	9.167817	-0.141784
54.288334	9.166755	-0.141783
54.289998	9.166918	-0.141783
54.291667	9.167078	-0.141785
54.293335	9.166604	-0.141788
54.294999	9.165682	-0.141791
54.296667	9.165008	-0.141793
54.298332	9.165006	-0.141797
54.300000	9.165179	-0.141800
54.301668	9.164409	-0.141801
54.303333	9.164451	-0.141803
54.305001	9.163415	-0.141804
54.306665	9.163386	-0.141805
54.308333	9.162359	-0.141805
54.310002	9.162868	-0.141806
54.311666	9.161720	-0.141808
54.313334	9.162833	-0.141809
54.314998	9.162703	-0.141810
54.316667	9.161638	-0.141809
54.318335	9.161127	-0.141807
54.319999	9.160925	-0.141802
54.321667	9.161092	-0.141800
54.323332	9.159511	-0.141799
54.325000	9.159383	-0.141798
54.326668	9.159984	-0.141796
54.328333	9.159093	-0.141794
54.330001	9.158289	-0.141795
54.331665	9.158670	-0.141797
54.333333	9.157085	-0.141800
54.335002	9.158280	-0.141804
54.336666	9.156816	-0.141807
54.338334	9.157043	-0.141808
54.339998	9.156689	-0.141810
54.341667	9.155741	-0.141811
54.343335	9.155974	-0.141811
54.344999	9.155482	-0.141808
54.346667	9.155087	-0.141803
54.348332	9.155085	-0.141799
54.350000	9.155030	-0.141796
54.351668	9.154597	-0.141793
54.353333	9.154097	-0.141791
54.355001	9.154051	-0.141789
54.356665	9.154317	-0.141787
54.358333	9.153675	-0.141786
54.360002	9.153628	-0.141784
54.361666	9.153028	-0.141783
54.363334	9.151661	-0.141780
54.364998	9.153210	-0.141781
54.366667	9.151797	-0.141782
54.368335	9.151999	-0.141784
54.369999	9.152038	-0.141785
54.371667	9.150248	-0.141788
54.373332	9.150838	-0.141791
54.375000	9.150187	-0.141794
54.376668	9.150240	-0.141795
54.378333	9.149137	-0.141794
54.380001	9.148793	-0.141794
54.381665	9.149393	-0.141792
54.383333	9.147728	-0.141791
54.385002	9.147739	-0.141789
54.386666	9.147993	-0.141788
54.388334	9.147388	-0.141788
54.389998	9.146856	-0.141788
54.391667	9.146374	-0.141790
54.393335	9.146212	-0.141792
54.394999	9.145067	-0.141793
54.396667	9.144691	-0.141793
54.398332	9.145247	-0.141792
54.400000	9.145962	-0.141792
54.401668	9.144092	-0.141792
54.403333	9.144589	-0.141791
54.405001	9.144508	-0.141789
54.406665	9.143859	-0.141788
54.408333	9.143424	-0.141786
54.410002	9.142863	-0.141784
54.411666	9.141315	-0.141784
54.413334	9.141399	-0.141786
54.414998	9.141919	-0.141788
54.416667	9.141539	-0.141790
54.418335	9.140532	-0.141791
54.419999	9.141429	-0.141794
54.421667	9.140693	-0.141797
54.423332	9.140644	-0.141800
54.425000	9.138745	-0.141803
54.426668	9.138571	-0.141806
54.428333	9.138483	-0.141806
54.430001	9.139339	-0.141806
54.431665	9.139304	-0.141805
54.433333	9.137713	-0.141805
54.435002	9.138103	-0.141805
54.436666	9.138218	-0.141805
54.438334	9.137713	-0.141803
54.439998	9.136290	-0.141800
54.441667	9.136604	-0.141799
54.443335	9.136094	-0.141797
54.444999	9.135718	-0.141797
54.446667	9.136312	-0.141797
54.448332	9.134215	-0.141797
54.450000	9.134788	-0.141796
54.451668	9.134702	-0.141794
54.453333	9.133547	-0.141791
54.455001	9.132747	-0.141791
54.456665	9.134460	-0.141791
54.458333	9.133285	-0.141790
54.460002	9.133507	-0.141789
54.461666	9.132277	-0.141788
54.463334	9.131818	-0.141788
54.464998	9.131457	-0.141789
54.466667	9.130953	-0.141789
54.468335	9.131189	-0.141786
54.469999	9.130082	-0.141782
54.471667	9.130584	-0.141779
54.473332	9.129824	-0.141777
54.475000	9.129885	-0.141775
